year,exporter,flow,importer,resource,weight (kg),value (US$),exporterISO,importerISO,exporter continent,importer continent
2020,Angola,Export,Pakistan,Gas,65811900.0,12366782.847,AGO,PAK,Africa,Asia
2020,Angola,Export,Portugal,Gas,65941000.0,5615734.69,AGO,PRT,Africa,Europe
2020,Angola,Export,India,Gas,2256100800.0,482692839.618,AGO,IND,Africa,Asia
2020,Angola,Export,Singapore,Gas,200081400.0,41523492.947,AGO,SGP,Africa,Asia
2020,Angola,Export,Spain,Gas,203132800.0,21374558.861,AGO,ESP,Africa,Europe
2020,Angola,Export,United Arab Emirates,Gas,139173900.0,24056888.356,AGO,ARE,Africa,Asia
2020,Angola,Export,Türkiye,Gas,65969400.0,20563247.907,AGO,TUR,Africa,Asia
2020,Bahrain,Export,United Arab Emirates,Gas,15.0,1500.32,BHR,ARE,Asia,Asia
2020,Belgium,Export,Austria,Gas,169998.0,43780.373,BEL,AUT,Europe,Europe
2020,Belgium,Export,France,Gas,4165190.0,1353710.14,BEL,FRA,Europe,Europe
2020,Belgium,Export,Germany,Gas,150572.0,47451.391,BEL,DEU,Europe,Europe
2020,Belgium,Export,Gibraltar,Gas,16406200.0,3810628.116,BEL,GIB,Europe,Europe
2020,Belgium,Export,Italy,Gas,18786.6,16404.219,BEL,ITA,Europe,Europe
2020,Belgium,Export,Montenegro,Gas,2051320.0,426607.179,BEL,MNE,Europe,Europe
2020,Belgium,Export,Netherlands,Gas,248334.0,60524.966,BEL,NLD,Europe,Europe
2020,Belgium,Export,Serbia,Gas,124820.0,35545.733,BEL,SRB,Europe,Europe
2020,Belgium,Export,Slovenia,Gas,18978.3,4149.598,BEL,SVN,Europe,Europe
2020,Botswana,Export,Namibia,Gas,7960.0,68107.865,BWA,NAM,Africa,Africa
2020,Brazil,Export,Liberia,Gas,44.0,470.0,BRA,LBR,South America,Africa
2020,Brazil,Export,Marshall Isds,Gas,44.0,651.0,BRA,MHL,South America,Oceania
2020,Brazil,Export,Panama,Gas,11.59,5.0,BRA,PAN,South America,North America
2020,Brazil,Export,India,Gas,59144400.0,25513205.0,BRA,IND,South America,Asia
2020,Brazil,Export,United Kingdom,Gas,7.0,7.0,BRA,GBR,South America,Europe
2020,Brazil,Export,USA,Gas,1622.662,700.0,BRA,USA,South America,North America
2020,Brunei Darussalam,Export,China,Gas,660841000.0,144912341.36,BRN,CHN,Asia,Asia
2020,Brunei Darussalam,Export,Japan,Gas,4158299000.0,1566171309.12,BRN,JPN,Asia,Asia
2020,Brunei Darussalam,Export,Rep. of Korea,Gas,321292000.0,62959235.78,BRN,KOR,Asia,Asia
2020,Brunei Darussalam,Export,Malaysia,Gas,767410000.0,281942322.17,BRN,MYS,Asia,Asia
2020,Brunei Darussalam,Export,India,Gas,66199000.0,8946133.39,BRN,IND,Asia,Asia
2020,Brunei Darussalam,Export,Singapore,Gas,61303008.0,9839868.51,BRN,SGP,Asia,Asia
2020,Brunei Darussalam,Export,Thailand,Gas,125759000.0,53042002.76,BRN,THA,Asia,Asia
2020,Bulgaria,Export,North Macedonia,Gas,293420.0,173812.972,BGR,MKD,Europe,Europe
2020,Cameroon,Export,Congo,Gas,4131.0,4510.9,CMR,COG,Africa,Africa
2020,Canada,Export,Australia,Coal,140000.0,19895.573,CAN,AUS,North America,Oceania
2020,Canada,Export,Belgium,Coal,176000.0,28573.929,CAN,BEL,North America,Europe
2020,Canada,Export,Bermuda,Coal,80000.0,8134.048,CAN,BMU,North America,North America
2020,Canada,Export,Brazil,Coal,304676000.0,35172613.932,CAN,BRA,North America,South America
2020,Canada,Export,Chile,Coal,1331268000.0,91755932.188,CAN,CHL,North America,South America
2020,Canada,Export,China,Coal,5209303000.0,545340477.413,CAN,CHN,North America,Asia
2020,Canada,Export,Dem. Rep. of the Congo,Coal,16500000.0,817278.355,CAN,COD,North America,Africa
2020,Canada,Export,Costa Rica,Coal,162000.0,24559.472,CAN,CRI,North America,North America
2020,Canada,Export,Ecuador,Coal,648000.0,92963.321,CAN,ECU,North America,South America
2020,Canada,Export,Finland,Coal,110427000.0,12466467.922,CAN,FIN,North America,Europe
2020,Canada,Export,France,Coal,37550000.0,3941513.41,CAN,FRA,North America,Europe
2020,Canada,Export,Germany,Coal,515420278.333,53420758.703,CAN,DEU,North America,Europe
2020,Canada,Export,Israel,Coal,269.635,23.114,CAN,ISR,North America,Asia
2020,Canada,Export,Italy,Coal,77546000.0,9043974.491,CAN,ITA,North America,Europe
2020,Canada,Export,Japan,Coal,8029974000.0,922692603.461,CAN,JPN,North America,Asia
2020,Canada,Export,Rep. of Korea,Coal,7256677000.0,786479744.802,CAN,KOR,North America,Asia
2020,Canada,Export,Netherlands,Coal,671090000.0,75667473.776,CAN,NLD,North America,Europe
2020,Canada,Export,Poland,Coal,342359269.635,36977477.138,CAN,POL,North America,Europe
2020,Canada,Export,India,Coal,3691696000.0,381969980.087,CAN,IND,North America,Asia
2020,Canada,Export,Singapore,Coal,90451000.0,5798045.605,CAN,SGP,North America,Asia
2020,Canada,Export,Viet Nam,Coal,400048000.0,21351581.298,CAN,VNM,North America,Asia
2020,Canada,Export,Spain,Coal,3360000.0,591775.309,CAN,ESP,North America,Europe
2020,Canada,Export,Sweden,Coal,171208000.0,20490542.822,CAN,SWE,North America,Europe
2020,Canada,Export,Türkiye,Coal,1154768000.0,108497405.769,CAN,TUR,North America,Asia
2020,Canada,Export,Egypt,Coal,48667000.0,2387109.397,CAN,EGY,North America,Africa
2020,Canada,Export,United Kingdom,Coal,40000.0,5769.664,CAN,GBR,North America,Europe
2020,Canada,Export,USA,Coal,308937000.0,48698689.828,CAN,USA,North America,North America
2020,China,Export,Algeria,Coal,80000.0,24960.0,CHN,DZA,Asia,Africa
2020,China,Export,Angola,Coal,95230.0,10380.0,CHN,AGO,Asia,Africa
2020,China,Export,Argentina,Coal,54450.0,21799.0,CHN,ARG,Asia,South America
2020,China,Export,Australia,Coal,300000.0,78780.0,CHN,AUS,Asia,Oceania
2020,China,Export,Bangladesh,Coal,15280686.0,1775342.0,CHN,BGD,Asia,Asia
2020,China,Export,Myanmar,Coal,20028410.0,2762377.0,CHN,MMR,Asia,Asia
2020,China,Export,Cambodia,Coal,2172710.0,219251.0,CHN,KHM,Asia,Asia
2020,China,Export,Canada,Coal,79908.0,109732.0,CHN,CAN,Asia,North America
2020,China,Export,Sri Lanka,Coal,42000.0,10065.0,CHN,LKA,Asia,Asia
2020,China,Export,Chile,Coal,4300.0,1828.0,CHN,CHL,Asia,South America
2020,China,Export,Congo,Coal,10460000.0,1066920.0,CHN,COG,Asia,Africa
2020,China,Export,Germany,Coal,1200.0,647.0,CHN,DEU,Asia,Europe
2020,China,Export,"China, Hong Kong SAR",Coal,508500.0,162482.0,CHN,HKG,Asia,Asia
2020,China,Export,Indonesia,Coal,579627100.0,83522518.0,CHN,IDN,Asia,Asia
2020,China,Export,Iraq,Coal,102800.0,256623.0,CHN,IRQ,Asia,Asia
2020,China,Export,Japan,Coal,947322780.0,132074881.0,CHN,JPN,Asia,Asia
2020,China,Export,Rep. of Korea,Coal,1268555720.0,163443815.0,CHN,KOR,Asia,Asia
2020,China,Export,Kuwait,Coal,76416.0,17264.0,CHN,KWT,Asia,Asia
2020,China,Export,Malaysia,Coal,51331928.0,8741819.0,CHN,MYS,Asia,Asia
2020,China,Export,Mongolia,Coal,23700.0,3226.0,CHN,MNG,Asia,Asia
2020,China,Export,Oman,Coal,390600.0,117000.0,CHN,OMN,Asia,Asia
2020,China,Export,Pakistan,Coal,3359195.0,604728.0,CHN,PAK,Asia,Asia
2020,China,Export,Panama,Coal,4188.0,1985.0,CHN,PAN,Asia,North America
2020,China,Export,Paraguay,Coal,3000.0,780.0,CHN,PRY,Asia,South America
2020,China,Export,Philippines,Coal,855100.0,262400.0,CHN,PHL,Asia,Asia
2020,China,Export,Qatar,Coal,11000.0,3926.0,CHN,QAT,Asia,Asia
2020,China,Export,Russia,Coal,1493500.0,112013.0,CHN,RUS,Asia,Europe
2020,China,Export,Saudi Arabia,Coal,520000.0,138476.0,CHN,SAU,Asia,Asia
2020,China,Export,India,Coal,17000.0,4430.0,CHN,IND,Asia,Asia
2020,China,Export,Singapore,Coal,2360.0,791.0,CHN,SGP,Asia,Asia
2020,China,Export,Spain,Coal,59990.0,30960.0,CHN,ESP,Asia,Europe
2020,China,Export,Thailand,Coal,840045.0,253910.0,CHN,THA,Asia,Asia
2020,China,Export,United Arab Emirates,Coal,3108100.0,1182254.0,CHN,ARE,Asia,Asia
2020,China,Export,Türkiye,Coal,19000.0,4691.0,CHN,TUR,Asia,Asia
2020,Colombia,Export,Argentina,Coal,341607200.0,19617494.22,COL,ARG,South America,South America
2020,Colombia,Export,Australia,Coal,8734.28,393.0,COL,AUS,South America,Oceania
2020,Colombia,Export,Belgium,Coal,23000.0,8050.0,COL,BEL,South America,Europe
2020,Colombia,Export,Brazil,Coal,4205631700.0,259955233.49,COL,BRA,South America,South America
2020,Colombia,Export,Canada,Coal,1224124700.0,83044551.11,COL,CAN,South America,North America
2020,Colombia,Export,Chile,Coal,7004512000.0,299757628.53,COL,CHL,South America,South America
2020,Colombia,Export,China,Coal,1364337700.0,68487316.47,COL,CHN,South America,Asia
2020,Colombia,Export,Croatia,Coal,12000.0,663.84,COL,HRV,South America,Europe
2020,Colombia,Export,Cuba,Coal,52500.0,18900.0,COL,CUB,South America,North America
2020,Colombia,Export,Dominican Rep.,Coal,1027877700.0,50853598.44,COL,DOM,South America,North America
2020,Colombia,Export,Ecuador,Coal,192500.0,53688.5,COL,ECU,South America,South America
2020,Colombia,Export,France,Coal,441446300.0,25531420.29,COL,FRA,South America,Europe
2020,Colombia,Export,Gabon,Coal,2200070.0,224407.14,COL,GAB,South America,Africa
2020,Colombia,Export,Germany,Coal,176128400.0,10383670.86,COL,DEU,South America,Europe
2020,Colombia,Export,Guatemala,Coal,2247630200.0,130045130.89,COL,GTM,South America,North America
2020,Colombia,Export,Ireland,Coal,2268340.0,183735.54,COL,IRL,South America,Europe
2020,Colombia,Export,Israel,Coal,5495888000.0,269460788.27,COL,ISR,South America,Asia
2020,Colombia,Export,Italy,Coal,455282900.0,22561629.05,COL,ITA,South America,Europe
2020,Colombia,Export,Japan,Coal,954946600.0,75373691.26,COL,JPN,South America,Asia
2020,Colombia,Export,Dem. People's Rep. of Korea,Coal,22427000.0,748388.99,COL,PRK,South America,Asia
2020,Colombia,Export,Rep. of Korea,Coal,5724512000.0,286246458.99,COL,KOR,South America,Asia
2020,Colombia,Export,Lebanon,Coal,40000.0,11975.6,COL,LBN,South America,Asia
2020,Colombia,Export,Mexico,Coal,3441720220.0,270485895.17,COL,MEX,South America,North America
2020,Colombia,Export,Morocco,Coal,151422000.0,6624855.34,COL,MAR,South America,Africa
2020,Colombia,Export,Netherlands,Coal,3525579000.0,204401316.57,COL,NLD,South America,Europe
2020,Colombia,Export,Panama,Coal,1149103300.0,56665685.77,COL,PAN,South America,North America
2020,Colombia,Export,Peru,Coal,233449940.0,12958825.86,COL,PER,South America,South America
2020,Colombia,Export,Poland,Coal,762008000.0,40008274.2,COL,POL,South America,Europe
2020,Colombia,Export,Portugal,Coal,315357000.0,17010701.7,COL,PRT,South America,Europe
2020,Colombia,Export,India,Coal,3784652000.0,183681616.46,COL,IND,South America,Asia
2020,Colombia,Export,Spain,Coal,411332600.0,20260375.91,COL,ESP,South America,Europe
2020,Colombia,Export,Sweden,Coal,5148270.0,527088.24,COL,SWE,South America,Europe
2020,Colombia,Export,Thailand,Coal,173469000.0,6966515.04,COL,THA,South America,Asia
2020,Colombia,Export,Türkiye,Coal,18842316400.0,835572052.88,COL,TUR,South America,Asia
2020,Colombia,Export,Ukraine,Coal,87995500.0,4324098.87,COL,UKR,South America,Europe
2020,Colombia,Export,United Kingdom,Coal,109957200.0,7761815.49,COL,GBR,South America,Europe
2020,Colombia,Export,USA,Coal,3697445000.0,248689852.68,COL,USA,South America,North America
2020,Dem. Rep. of the Congo,Export,Uganda,Coal,2100.0,2176.24,COD,UGA,Africa,Africa
2020,Costa Rica,Export,USA,Coal,13.0,4.0,CRI,USA,North America,North America
2020,Croatia,Export,Bosnia Herzegovina,Coal,15471102.5,2968519.0,HRV,BIH,Europe,Europe
2020,Croatia,Export,Germany,Coal,600.0,428.0,HRV,DEU,Europe,Europe
2020,Croatia,Export,Montenegro,Coal,10.0,36.0,HRV,MNE,Europe,Europe
2020,Cuba,Export,Guatemala,Coal,751560.0,121855.07,CUB,GTM,North America,North America
2020,Czechia,Export,Austria,Coal,130171990.0,14358636.0,CZE,AUT,Europe,Europe
2020,Czechia,Export,Belgium,Coal,3.0,7.0,CZE,BEL,Europe,Europe
2020,Czechia,Export,Bosnia Herzegovina,Coal,18033000.0,1673314.0,CZE,BIH,Europe,Europe
2020,Czechia,Export,Bulgaria,Coal,2000.0,853.0,CZE,BGR,Europe,Europe
2020,Czechia,Export,France,Coal,103.0,247.0,CZE,FRA,Europe,Europe
2020,Czechia,Export,Germany,Coal,3815883.0,1062029.0,CZE,DEU,Europe,Europe
2020,Czechia,Export,Hungary,Coal,121219356.0,14131354.0,CZE,HUN,Europe,Europe
2020,Czechia,Export,Italy,Coal,92228.926,22830.0,CZE,ITA,Europe,Europe
2020,Czechia,Export,Lithuania,Coal,28000.0,1195.0,CZE,LTU,Europe,Europe
2020,Czechia,Export,Poland,Coal,121992146.0,10880855.0,CZE,POL,Europe,Europe
2020,Czechia,Export,Slovakia,Coal,364298648.0,43299197.0,CZE,SVK,Europe,Europe
2020,Czechia,Export,Slovenia,Coal,24860.0,4746.0,CZE,SVN,Europe,Europe
2020,Czechia,Export,Spain,Coal,24.0,43.0,CZE,ESP,Europe,Europe
2020,Czechia,Export,Sweden,Coal,929250.0,387712.0,CZE,SWE,Europe,Europe
2020,Czechia,Export,Ukraine,Coal,13090600.0,1423683.0,CZE,UKR,Europe,Europe
2020,Czechia,Export,United Kingdom,Coal,576925.0,280559.0,CZE,GBR,Europe,Europe
2020,Denmark,Export,Austria,Coal,1475.0,1479.33,DNK,AUT,Europe,Europe
2020,Denmark,Export,Cyprus,Coal,396.0,352.789,DNK,CYP,Europe,Asia
2020,Denmark,Export,Finland,Coal,500.0,548.443,DNK,FIN,Europe,Europe
2020,Denmark,Export,France,Coal,1465.0,20136.799,DNK,FRA,Europe,Europe
2020,Denmark,Export,Germany,Coal,10701.0,14153.599,DNK,DEU,Europe,Europe
2020,Denmark,Export,Greece,Coal,345.0,757.09,DNK,GRC,Europe,Europe
2020,Denmark,Export,Norway,Coal,59878.0,33436.551,DNK,NOR,Europe,Europe
2020,Denmark,Export,Sweden,Coal,3094296.0,222242.618,DNK,SWE,Europe,Europe
2020,Denmark,Export,Switzerland,Coal,3050.0,10910.63,DNK,CHE,Europe,Europe
2020,Denmark,Export,Türkiye,Coal,152000000.0,7008025.728,DNK,TUR,Europe,Asia
2020,Denmark,Export,United Kingdom,Coal,550.0,553.64,DNK,GBR,Europe,Europe
2020,Dominican Rep.,Export,France,Coal,22680.0,11056.5,DOM,FRA,North America,Europe
2020,Dominican Rep.,Export,Haiti,Coal,433.0,680.82,DOM,HTI,North America,North America
2020,Dominican Rep.,Export,Jamaica,Coal,160.0,160.0,DOM,JAM,North America,North America
2020,Dominican Rep.,Export,Aruba,Coal,21772.7,9998.0,DOM,ABW,North America,North America
2020,Dominican Rep.,Export,USA,Coal,44088.23,28948.67,DOM,USA,North America,North America
2020,Canada,Export,China,Oil,693233995.9,210229746.229,CAN,CHN,North America,Asia
2020,Canada,Export,France,Oil,12296.014,3728.882,CAN,FRA,North America,Europe
2020,Canada,Export,Germany,Oil,85340293.115,25880248.618,CAN,DEU,North America,Europe
2020,Canada,Export,"China, Hong Kong SAR",Oil,192271479.17,58308139.116,CAN,HKG,North America,Asia
2020,Canada,Export,Ireland,Oil,161066067.266,48844803.699,CAN,IRL,North America,Europe
2020,Canada,Export,Italy,Oil,1454025443.595,440946926.759,CAN,ITA,North America,Europe
2020,Canada,Export,Netherlands,Oil,1425926273.756,432425588.539,CAN,NLD,North America,Europe
2020,Canada,Export,Norway,Oil,710.567,215.486,CAN,NOR,North America,Europe
2020,Canada,Export,India,Oil,157967548.012,47905148.518,CAN,IND,North America,Asia
2020,Canada,Export,Singapore,Oil,42346787.949,12842062.762,CAN,SGP,North America,Asia
2020,Canada,Export,Spain,Oil,294533346.806,89320014.773,CAN,ESP,North America,Europe
2020,Canada,Export,Sweden,Oil,12.294,3.728,CAN,SWE,North America,Europe
2020,Canada,Export,United Kingdom,Oil,1304805074.732,395694442.801,CAN,GBR,North America,Europe
2020,Canada,Export,USA,Oil,151065170958.222,45811937588.661,CAN,USA,North America,North America
2020,Chile,Export,Bahamas,Oil,51567100.0,11870850.66,CHL,BHS,South America,North America
2020,China,Export,Myanmar,Oil,266515000.0,80001674.0,CHN,MMR,Asia,Asia
2020,China,Export,Japan,Oil,87962600.0,28996092.0,CHN,JPN,Asia,Asia
2020,China,Export,Rep. of Korea,Oil,695482300.0,216264290.0,CHN,KOR,Asia,Asia
2020,China,Export,Malaysia,Oil,120354200.0,39319418.0,CHN,MYS,Asia,Asia
2020,China,Export,India,Oil,58396800.0,19250000.0,CHN,IND,Asia,Asia
2020,China,Export,Singapore,Oil,245732000.0,63525974.0,CHN,SGP,Asia,Asia
2020,China,Export,USA,Oil,163665000.0,34268094.0,CHN,USA,Asia,North America
2020,Colombia,Export,Bahamas,Oil,412104800.0,76285212.61,COL,BHS,South America,North America
2020,Colombia,Export,Canada,Oil,70575600.0,17887583.78,COL,CAN,South America,North America
2020,Colombia,Export,China,Oil,9268946000.0,2187693567.27,COL,CHN,South America,Asia
2020,Colombia,Export,Ecuador,Oil,434169632.0,148160559.8,COL,ECU,South America,South America
2020,Colombia,Export,Germany,Oil,180804600.0,46561255.56,COL,DEU,South America,Europe
2020,Colombia,Export,Gibraltar,Oil,30239800.0,3343517.05,COL,GIB,South America,Europe
2020,Colombia,Export,Côte d'Ivoire,Oil,206078800.0,58945072.0,COL,CIV,South America,Africa
2020,Colombia,Export,Rep. of Korea,Oil,151176000.0,40067321.31,COL,KOR,South America,Asia
2020,Colombia,Export,Netherlands,Oil,48524700.0,16675992.0,COL,NLD,South America,Europe
2020,Colombia,Export,Aruba,Oil,72972100.0,16260869.62,COL,ABW,South America,North America
2020,Colombia,Export,Panama,Oil,3943540000.0,1051257992.18,COL,PAN,South America,North America
2020,Colombia,Export,Saint Lucia,Oil,1034058800.0,264358704.29,COL,LCA,South America,North America
2020,Colombia,Export,India,Oil,1920357000.0,421636036.36,COL,IND,South America,Asia
2020,Colombia,Export,Spain,Oil,444436000.0,100785920.0,COL,ESP,South America,Europe
2020,Colombia,Export,USA,Oil,10957236300.0,2660488777.31,COL,USA,South America,North America
2020,Colombia,Export,Uruguay,Oil,57323400.0,14666678.01,COL,URY,South America,South America
2020,Congo,Export,Australia,Oil,28756800.0,13976599.05,COG,AUS,Africa,Oceania
2020,Congo,Export,China,Oil,7368757500.0,2878272629.27,COG,CHN,Africa,Asia
2020,Congo,Export,Italy,Oil,459.0,328.13,COG,ITA,Africa,Europe
2020,Congo,Export,Malaysia,Oil,28947930.0,14986511.39,COG,MYS,Africa,Asia
2020,Congo,Export,Netherlands,Oil,27165000.0,12711445.17,COG,NLD,Africa,Europe
2020,Congo,Export,Peru,Oil,247908000.0,107082909.33,COG,PER,Africa,South America
2020,Congo,Export,Portugal,Oil,141579060.0,73473818.46,COG,PRT,Africa,Europe
2020,Congo,Export,India,Oil,178402800.0,112157303.3,COG,IND,Africa,Asia
2020,Congo,Export,Singapore,Oil,75665900.0,23715451.94,COG,SGP,Africa,Asia
2020,Congo,Export,Spain,Oil,248266000.0,75342645.48,COG,ESP,Africa,Europe
2020,Congo,Export,Thailand,Oil,24530580.0,12593642.2,COG,THA,Africa,Asia
2020,Congo,Export,USA,Oil,280168320.0,124433681.93,COG,USA,Africa,North America
2020,Croatia,Export,Hungary,Oil,2012590000.0,628611377.0,HRV,HUN,Europe,Europe
2020,Croatia,Export,Israel,Oil,10.0,5.0,HRV,ISR,Europe,Asia
2020,Croatia,Export,Serbia,Oil,20000000.0,6641194.0,HRV,SRB,Europe,Europe
2020,Cuba,Export,Netherlands,Oil,73909800.0,10079369.62,CUB,NLD,North America,Europe
2020,Cuba,Export,Russia,Oil,299.5,60.3,CUB,RUS,North America,Europe
2020,Czechia,Export,Austria,Oil,27.0,472.0,CZE,AUT,Europe,Europe
2020,Czechia,Export,Germany,Oil,222.0,3518.0,CZE,DEU,Europe,Europe
2020,Czechia,Export,Italy,Oil,1.0,14.0,CZE,ITA,Europe,Europe
2020,Czechia,Export,Netherlands,Oil,1.0,54.0,CZE,NLD,Europe,Europe
2020,Czechia,Export,Poland,Oil,35.0,313.0,CZE,POL,Europe,Europe
2020,Czechia,Export,Slovakia,Oil,74.0,3079.0,CZE,SVK,Europe,Europe
2020,Czechia,Export,Spain,Oil,10.0,110.0,CZE,ESP,Europe,Europe
2020,Czechia,Export,United Kingdom,Oil,3.0,61.0,CZE,GBR,Europe,Europe
2020,Denmark,Export,China,Oil,97638900.0,7880312.238,DNK,CHN,Europe,Asia
2020,Denmark,Export,Finland,Oil,28544700.0,7941090.862,DNK,FIN,Europe,Europe
2020,Denmark,Export,Germany,Oil,26273000.0,8123500.41,DNK,DEU,Europe,Europe
2020,Denmark,Export,Netherlands,Oil,227126135.0,69719050.295,DNK,NLD,Europe,Europe
2020,Denmark,Export,Norway,Oil,7202.0,26858.44,DNK,NOR,Europe,Europe
2020,Denmark,Export,Portugal,Oil,77020600.0,13401715.689,DNK,PRT,Europe,Europe
2020,Denmark,Export,Sweden,Oil,115724100.0,53652622.318,DNK,SWE,Europe,Europe
2020,Denmark,Export,United Kingdom,Oil,90693200.0,14280628.919,DNK,GBR,Europe,Europe
2020,Canada,Export,China,Gas,11938650.0,2599632.564,CAN,CHN,North America,Asia
2020,Canada,Export,France,Gas,168.0,37.281,CAN,FRA,North America,Europe
2020,China,Export,Cambodia,Gas,82940.0,47730.0,CHN,KHM,Asia,Asia
2020,China,Export,Mongolia,Gas,347500.0,248047.0,CHN,MNG,Asia,Asia
2020,China,Export,Singapore,Gas,28354500.0,10625006.0,CHN,SGP,Asia,Asia
2020,China,Export,Viet Nam,Gas,29879600.0,11243879.0,CHN,VNM,Asia,Asia
2020,Czechia,Export,Slovakia,Gas,105.25,28.0,CZE,SVK,Europe,Europe
2020,Dominican Rep.,Export,Guyana,Gas,975470.0,347706.45,DOM,GUY,North America,South America
2020,Dominican Rep.,Export,Jamaica,Gas,27868812.481,6436118.46,DOM,JAM,North America,North America
2020,Dominican Rep.,Export,Panama,Gas,0.0,1886844.0,DOM,PAN,North America,North America
2020,Ecuador,Export,Colombia,Coal,2134.0,1585.27,ECU,COL,South America,South America
2020,Ethiopia,Export,South Africa,Coal,500.0,36.18,ETH,ZAF,Africa,Africa
2020,Finland,Export,Estonia,Coal,47910.502,4973.121,FIN,EST,Europe,Europe
2020,Finland,Export,Iceland,Coal,415.0,396.342,FIN,ISL,Europe,Europe
2020,Finland,Export,Latvia,Coal,9600.0,8060.477,FIN,LVA,Europe,Europe
2020,Finland,Export,Lithuania,Coal,5996.0,5152.446,FIN,LTU,Europe,Europe
2020,Finland,Export,Netherlands,Coal,300.0,296.971,FIN,NLD,Europe,Europe
2020,Finland,Export,Norway,Coal,20.0,22.844,FIN,NOR,Europe,Europe
2020,Finland,Export,Russia,Coal,8487.0,13208.355,FIN,RUS,Europe,Europe
2020,Finland,Export,Sweden,Coal,3725.0,3554.514,FIN,SWE,Europe,Europe
2020,France,Export,Albania,Coal,15498800.0,659262.967,FRA,ALB,Europe,Europe
2020,France,Export,Belgium,Coal,120242429.0,15031267.379,FRA,BEL,Europe,Europe
2020,France,Export,China,Coal,320.0,2487.703,FRA,CHN,Europe,Asia
2020,France,Export,Czechia,Coal,25.0,6.853,FRA,CZE,Europe,Europe
2020,France,Export,Germany,Coal,204249.0,103618.879,FRA,DEU,Europe,Europe
2020,France,Export,Greece,Coal,16500000.0,604322.197,FRA,GRC,Europe,Europe
2020,France,Export,Italy,Coal,633.0,173.614,FRA,ITA,Europe,Europe
2020,France,Export,Luxembourg,Coal,168.0,45.688,FRA,LUX,Europe,Europe
2020,France,Export,Netherlands,Coal,3119793.0,240378.575,FRA,NLD,Europe,Europe
2020,France,Export,Norway,Coal,1341860.0,186985.481,FRA,NOR,Europe,Europe
2020,France,Export,Portugal,Coal,54.0,14.849,FRA,PRT,Europe,Europe
